6.758310309150497908e+00,5.966283007046247810e+00,5.480886588082671373e+00,5.581704744596014400e+00,5.280360536243830616e+00,5.528947048766679195e+00,5.903387309739266620e+00,5.977904598402592029e+00,5.522133107213552883e+00,5.442345869145113646e+00,5.637339644577404663e+00,5.793657237193594156e+00,5.780157560264695960e+00,5.737671814844659046e+00,5.465007105731593207e+00,5.533113850991545846e+00,5.617644385946802821e+00,5.729256820869223610e+00,5.570873528103200023e+00,5.291541556453926987e+00,5.174067373718573393e+00,5.416646951437141588e+00,5.385557518637257068e+00,5.337270701927756988e+00,5.173520801118607793e+00
5.966283007046247810e+00,7.086671737947037641e+00,6.179390497160814455e+00,5.629163380085850932e+00,5.581704744595993084e+00,5.903545637670990942e+00,5.901732620647227812e+00,6.166663479302434858e+00,6.068621417259623563e+00,5.522543681882012834e+00,5.793242549062317615e+00,5.981691452696134448e+00,6.011802463997340418e+00,5.937106371792452819e+00,5.736856091937470481e+00,5.617877354837539805e+00,5.900931726941186284e+00,5.883874553210714176e+00,5.815819830285906100e+00,5.571476220467780571e+00,5.416713577510572364e+00,5.502521376019940291e+00,5.619072336255573674e+00,5.538116263949800278e+00,5.337202636422922808e+00
5.480886588082671373e+00,6.179390497160814455e+00,7.233299679351127054e+00,6.179390497160817119e+00,5.480886588082678479e+00,5.977404274740019119e+00,6.166850242633372225e+00,5.991215551728187094e+00,6.166850242633372225e+00,5.977404274740019119e+00,5.780953912821543028e+00,6.011565433286664373e+00,6.136731791403201797e+00,6.011565433286664373e+00,5.780953912821543028e+00,5.728576679288340578e+00,5.884071755165449780e+00,5.986425813053828371e+00,5.884071755165449780e+00,5.728576679288340578e+00,5.385577132757447316e+00,5.619135616124347976e+00,5.653729451928125371e+00,5.619135616124347976e+00,5.385577132757447316e+00
5.581704744596014400e+00,5.629163380085850932e+00,6.179390497160817119e+00,7.086671737947037641e+00,5.966283007046262021e+00,5.522543681882012834e+00,6.068621417259623563e+00,6.166663479302434858e+00,5.901732620647227812e+00,5.903545637670990942e+00,5.736856091937470481e+00,5.937106371792452819e+00,6.011802463997340418e+00,5.981691452696134448e+00,5.793242549062317615e+00,5.571476220467780571e+00,5.815819830285906100e+00,5.883874553210714176e+00,5.900931726941186284e+00,5.617877354837539805e+00,5.337202636422922808e+00,5.538116263949800278e+00,5.619072336255573674e+00,5.502521376019940291e+00,5.416713577510572364e+00
5.280360536243830616e+00,5.581704744595993084e+00,5.480886588082678479e+00,5.966283007046262021e+00,6.758310309150497908e+00,5.442345869145113646e+00,5.522133107213552883e+00,5.977904598402592029e+00,5.903387309739266620e+00,5.528947048766679195e+00,5.465007105731593207e+00,5.737671814844659046e+00,5.780157560264695960e+00,5.793657237193594156e+00,5.637339644577404663e+00,5.291541556453926987e+00,5.570873528103200023e+00,5.729256820869223610e+00,5.617644385946802821e+00,5.533113850991545846e+00,5.173520801118607793e+00,5.337270701927756988e+00,5.385557518637257068e+00,5.416646951437141588e+00,5.174067373718573393e+00
5.528947048766679195e+00,5.903545637670990942e+00,5.977404274740019119e+00,5.522543681882012834e+00,5.442345869145113646e+00,7.083241267011715969e+00,6.306062892159029154e+00,5.821740342482495834e+00,5.917100091106742177e+00,5.607201764675830979e+00,5.745299854476881407e+00,6.124568301608671383e+00,6.201549576096888394e+00,5.746161377919025703e+00,5.653051377634349173e+00,5.736497548477188069e+00,5.897924946773840382e+00,5.885918472025789328e+00,5.838658341175606559e+00,5.567390461132993629e+00,5.516710102948794159e+00,5.598878284906030345e+00,5.710433946012791750e+00,5.553817434625711869e+00,5.273045675863278881e+00
5.903387309739266620e+00,5.901732620647227812e+00,6.166850242633372225e+00,6.068621417259623563e+00,5.522133107213552883e+00,6.306062892159029154e+00,7.435367197910100145e+00,6.531190206152839295e+00,5.980614051948434984e+00,5.917100091106712867e+00,6.124623124530148566e+00,6.131632707811843552e+00,6.400850102701866717e+00,6.295291218090440566e+00,5.746349246994640225e+00,5.897973507788869973e+00,6.088827167243988647e+00,6.119061705562453213e+00,6.046189573937664541e+00,5.838640806562700902e+00,5.598544398440018277e+00,5.882968932596356559e+00,5.864675094340953798e+00,5.796966349276402752e+00,5.553289629532215166e+00
5.977904598402592029e+00,6.166663479302434858e+00,5.991215551728187094e+00,6.166663479302434858e+00,5.977904598402592029e+00,5.821740342482495834e+00,6.531190206152839295e+00,7.592765846273125341e+00,6.531190206152836630e+00,5.821740342482480735e+00,6.201331646423175137e+00,6.401042205562280429e+00,6.223615945064532085e+00,6.401042205562280429e+00,6.201331646423175137e+00,5.885896634527745697e+00,6.119028617881425269e+00,6.247908059456331209e+00,6.119028617881425269e+00,5.885896634527745697e+00,5.711179523584877238e+00,5.864500838967690477e+00,5.967566288546888309e+00,5.864500838967690477e+00,5.711179523584877238e+00
5.522133107213552883e+00,6.068621417259623563e+00,6.166850242633372225e+00,5.901732620647227812e+00,5.903387309739266620e+00,5.917100091106742177e+00,5.980614051948434984e+00,6.531190206152836630e+00,7.435367197910100145e+00,6.306062892159033595e+00,5.746349246994640225e+00,6.295291218090440566e+00,6.400850102701866717e+00,6.131632707811843552e+00,6.124623124530148566e+00,5.838640806562700902e+00,6.046189573937664541e+00,6.119061705562453213e+00,6.088827167243988647e+00,5.897973507788869973e+00,5.553289629532215166e+00,5.796966349276402752e+00,5.864675094340953798e+00,5.882968932596356559e+00,5.598544398440018277e+00
5.442345869145113646e+00,5.522543681882012834e+00,5.977404274740019119e+00,5.903545637670990942e+00,5.528947048766679195e+00,5.607201764675830979e+00,5.917100091106712867e+00,5.821740342482480735e+00,6.306062892159033595e+00,7.083241267011715969e+00,5.653051377634349173e+00,5.746161377919025703e+00,6.201549576096888394e+00,6.124568301608671383e+00,5.745299854476881407e+00,5.567390461132993629e+00,5.838658341175606559e+00,5.885918472025789328e+00,5.897924946773840382e+00,5.736497548477188069e+00,5.273045675863278881e+00,5.553817434625711869e+00,5.710433946012791750e+00,5.598878284906030345e+00,5.516710102948794159e+00
