5.676399582093548668e-01,1.096301729363640537e-01,-1.997447550511758166e-02,-1.492071622192295832e-01,-8.937812145042886569e-02,2.521539315573190221e-02,9.679065212992248035e-02,8.465131028133138225e-02,-2.083515188604394969e-02
1.096301729363640537e-01,5.676399582093548668e-01,1.096301729363640537e-01,-8.937812145042886569e-02,-1.492071622192295832e-01,-8.937812145042886569e-02,8.465131028133138225e-02,9.679065212992248035e-02,8.465131028133138225e-02
-1.997447550511758166e-02,1.096301729363640537e-01,5.676399582093548668e-01,2.521539315573190221e-02,-8.937812145042886569e-02,-1.492071622192295832e-01,-2.083515188604394969e-02,8.465131028133138225e-02,9.679065212992248035e-02
-1.492071622192295832e-01,-8.937812145042886569e-02,2.521539315573188486e-02,5.676399582093548668e-01,1.096301729363640537e-01,-1.997447550511758166e-02,-1.492071622192295832e-01,-8.937812145042886569e-02,2.521539315573190221e-02
-8.937812145042886569e-02,-1.492071622192295832e-01,-8.937812145042886569e-02,1.096301729363640537e-01,5.676399582093548668e-01,1.096301729363640537e-01,-8.937812145042886569e-02,-1.492071622192295832e-01,-8.937812145042886569e-02
2.521539315573188486e-02,-8.937812145042886569e-02,-1.492071622192295832e-01,-1.997447550511758166e-02,1.096301729363640537e-01,5.676399582093548668e-01,2.521539315573190221e-02,-8.937812145042886569e-02,-1.492071622192295832e-01
9.679065212992248035e-02,8.465131028133138225e-02,-2.083515188604393581e-02,-1.492071622192295832e-01,-8.937812145042886569e-02,2.521539315573188486e-02,5.676399582093548668e-01,1.096301729363640537e-01,-1.997447550511758166e-02
8.465131028133141000e-02,9.679065212992248035e-02,8.465131028133141000e-02,-8.937812145042886569e-02,-1.492071622192295832e-01,-8.937812145042886569e-02,1.096301729363640537e-01,5.676399582093548668e-01,1.096301729363640537e-01
-2.083515188604393581e-02,8.465131028133138225e-02,9.679065212992248035e-02,2.521539315573188486e-02,-8.937812145042886569e-02,-1.492071622192295832e-01,-1.997447550511758166e-02,1.096301729363640537e-01,5.676399582093548668e-01
