0.0,1.6666666667
0.002,1.663688786
0.004,1.65481124
0.006,1.6401748903
0.008,1.620260592
0.01,1.594441304
0.012,1.5644555681
0.014,1.5285895284
0.016,1.4896624527
0.018,1.4487301085
0.02,1.406803708
0.022,1.3594395768
0.024,1.3096483061
0.026,1.2629324849
0.028,1.2157288601
0.03,1.1668876004
0.032,1.1179301623
0.034,1.0775885433
0.036,1.0322308734
0.038,0.9970961052
0.04,0.9575226979
0.042,0.924106224
0.044,0.8916126234
0.046,0.8674582277
0.048,0.8432705114
0.05,0.8270157976
0.052,0.8116012523
0.054,0.7996021117
0.056,0.788265572
0.058,0.7818283397
0.06,0.779059005
0.062,0.776176197
0.064,0.7790546953
0.066,0.7810190545
0.068,0.7823721009
0.07,0.7877051014
0.072,0.7937950756
0.074,0.7957982417
0.076,0.8023917562
0.078,0.8068415959
0.08,0.8124364257
0.082,0.8127618694
0.084,0.8181364751
0.086,0.819397986
0.088,0.8207599478
0.09,0.818013654
0.092,0.8182338292
0.094,0.817210198
0.096,0.8181041641
0.098,0.8078973784
0.1,0.8090153616
0.102,0.8087785737
0.104,0.8024437808
0.106,0.7998051236
0.108,0.7958564933
0.11,0.7917932557
0.112,0.7887672085
0.114,0.785128059
0.116,0.7823113225
0.118,0.7811128008
0.12,0.7803935197
0.122,0.7777677142
0.124,0.7792612513
0.126,0.7816407221
0.128,0.7771915627
0.13,0.7796800238
0.132,0.7798330481
0.134,0.7799155298
0.136,0.7826107352
0.138,0.7866936438
0.14,0.7854703821
0.142,0.7886747357
0.144,0.7889310355
0.146,0.7946885054
0.148,0.7884497142
0.15,0.7913779046
0.152,0.7919505344
0.154,0.7921845412
0.156,0.7947298761
0.158,0.794580163
0.16,0.7900712958
0.162,0.7900554361
0.164,0.7904919636
0.166,0.7877620096
0.168,0.789172065
0.17,0.7863687761
0.172,0.7832489091
0.174,0.7782924137
0.176,0.7824684206
0.178,0.7805082887
0.18,0.7804894614
0.182,0.7802026328
0.184,0.7755165388
0.186,0.7767206884
0.188,0.7783086945
0.19,0.7763538742
0.192,0.7764215574
0.194,0.7780318243
0.196,0.7813194593
0.198,0.7801766518
0.2,0.7841851699
0.202,0.7817473384
0.204,0.7822523169
0.206,0.7824164212
0.208,0.7829836509
0.21,0.7867391735
0.212,0.7850472888
0.214,0.7843496118
0.216,0.7845949945
0.218,0.7868460835
0.22,0.7864730986
0.222,0.7855662109
0.224,0.7852086743
0.226,0.7829803063
0.228,0.7847425551
0.23,0.7843453026
0.232,0.7828790987
0.234,0.7834324686
0.236,0.7811656691
0.238,0.7811496058
0.24,0.7787705884
0.242,0.7782998829
0.244,0.7794864919
0.246,0.7798899042
0.248,0.7766069649
0.25,0.7777333331
0.252,0.7791576794
0.254,0.7773337122
0.256,0.773914988
0.258,0.7777561146
0.26,0.779821302
0.262,0.7811221531
0.264,0.780332135
0.266,0.7806292918
0.268,0.78559994
0.27,0.7826546421
0.272,0.7828049631
0.274,0.7850973488
0.276,0.784806883
0.278,0.7807562432
0.28,0.7841493299
0.282,0.7821845402
0.284,0.783396272
0.286,0.7821020936
0.288,0.7847713187
0.29,0.7799701945
0.292,0.7817659233
0.294,0.7813736276
0.296,0.780815174
0.298,0.7797827648
0.3,0.7821510405
0.302,0.7772068836
0.304,0.7793424315
0.306,0.7775056027
0.308,0.777413991
0.31,0.7768946851
0.312,0.7774065629
0.314,0.7802024493
0.316,0.7782887216
0.318,0.7775560913
0.32,0.7770553959
0.322,0.7800935974
0.324,0.7775741224
0.326,0.7799866996
0.328,0.7805723013
0.33,0.7812578696
0.332,0.780705567
0.334,0.7805654469
0.336,0.7827845113
0.338,0.7817039691
0.34,0.7835969646
0.342,0.7812634424
0.344,0.7807510383
0.346,0.7820009344
0.348,0.7825270276
0.35,0.7833321822
0.352,0.7816080968
0.354,0.779696682
0.356,0.7791862107
0.358,0.7807617859
0.36,0.7804973534
0.362,0.7809113498
0.364,0.7798781026
0.366,0.7781206237
0.368,0.7777084604
0.37,0.7770822005
0.372,0.7772179716
0.374,0.7781759259
0.376,0.777689233
0.378,0.775659055
0.38,0.7785646641
0.382,0.7769340194
0.384,0.7778933644
0.386,0.7798036655
0.388,0.7800981649
0.39,0.7802982985
0.392,0.7784305906
0.394,0.7804495211
0.396,0.7787299628
0.398,0.7799480971
0.4,0.7819198366
0.402,0.7802396174
0.404,0.7800344685
0.406,0.7832130328
0.408,0.7822020566
0.41,0.7821413008
0.412,0.7814160879
0.414,0.7803040434
0.416,0.7847161578
0.418,0.7779325336
0.42,0.7808189003
0.422,0.7773479796
0.424,0.7802952907
0.426,0.7802569505
0.428,0.7784859656
0.43,0.7780302831
0.432,0.7791927859
0.434,0.7793439557
0.436,0.7778970106
0.438,0.7781558854
0.44,0.7791430958
0.442,0.77765445
0.444,0.7775466598
0.446,0.7779011853
0.448,0.7779737267
0.45,0.78087447
0.452,0.7796494511
0.454,0.7811058162
0.456,0.7796007758
0.458,0.7801543514
0.46,0.7775703725
0.462,0.7804708431
0.464,0.7818525657
0.466,0.7802885897
0.468,0.7805032128
0.47,0.7827021178
0.472,0.7800587394
0.474,0.7824272119
0.476,0.7818353153
0.478,0.7805306572
0.48,0.7812940122
0.482,0.7823218793
0.484,0.7811824929
0.486,0.7823605287
0.488,0.7826340058
0.49,0.779544478
0.492,0.7821382284
0.494,0.7777162206
0.496,0.7820604578
0.498,0.7777326845
0.5,0.7759777825
0.502,0.7744396351
0.504,0.7753463267
0.506,0.7773194847
0.508,0.7779463278
0.51,0.7775549944
0.512,0.7791464507
0.514,0.7797378373
0.516,0.7797612161
0.518,0.7796141482
0.52,0.7798693261
0.522,0.7817391351
0.524,0.782266769
0.526,0.7805777623
0.528,0.783608258
0.53,0.7783819286
0.532,0.7813157861
0.534,0.7835228571
0.536,0.7799465986
0.538,0.7834002572
0.54,0.7811588011
0.542,0.7838285771
0.544,0.7796694458
0.546,0.7793592841
0.548,0.7823305852
0.55,0.7798113103
0.552,0.7789433736
0.554,0.7774160334
0.556,0.7753667745
0.558,0.776817773
0.56,0.7767163758
0.562,0.7761025769
0.564,0.7762796928
0.566,0.7776348917
0.568,0.7795247992
0.57,0.7803558609
0.572,0.7797303963
0.574,0.7785552264
0.576,0.7806514891
0.578,0.7799136879
0.58,0.7784945248
0.582,0.7772629249
0.584,0.7795551394
0.586,0.7795667479
0.588,0.7807339898
0.59,0.7804284079
0.592,0.7792288893
0.594,0.7809009894
0.596,0.7802423789
0.598,0.7808816914
0.6,0.7822888589
0.602,0.7797319304
0.604,0.7843721789
0.606,0.780549989
0.608,0.7797010563
0.61,0.7791485897
0.612,0.7785355213
0.614,0.779441593
0.616,0.7775529771
0.618,0.7806650022
0.62,0.7778424672
0.622,0.7766099669
0.624,0.7799946402
0.626,0.7756106359
0.628,0.7787171758
0.63,0.7793705582
0.632,0.7796616078
0.634,0.7792632605
0.636,0.7803209286
0.638,0.7790377771
0.64,0.7809360063
0.642,0.7792231805
0.644,0.780984481
0.646,0.7832015692
0.648,0.7824260897
0.65,0.7815285175
0.652,0.7797322326
0.654,0.7833707564
0.656,0.7820956985
0.658,0.7808374704
0.66,0.7822492916
0.662,0.7805150922
0.664,0.7835742161
0.666,0.7819456898
0.668,0.7805865136
0.67,0.7807902156
0.672,0.7802991422
0.674,0.7816039222
0.676,0.7817417146
0.678,0.7788239415
0.68,0.7799109891
0.682,0.7786189144
0.684,0.7788349876
0.686,0.775596911
0.688,0.7778848191
0.69,0.7780806174
0.692,0.7776617898
0.694,0.7784658742
0.696,0.7771203738
0.698,0.7802461056
0.7,0.7777610724
0.702,0.780276388
0.704,0.7794786505
0.706,0.783134585
0.708,0.782381175
0.71,0.7822874386
0.712,0.7834454479
0.714,0.7825546767
0.716,0.7834036781
0.718,0.7827916827
0.72,0.784230578
0.722,0.7818042135
0.724,0.783414183
0.726,0.7821872112
0.728,0.7827873937
0.73,0.7819009433
0.732,0.7804424907
0.734,0.7829373174
0.736,0.7810778408
0.738,0.777282385
0.74,0.7775210048
0.742,0.7767935172
0.744,0.7796529686
0.746,0.7764614848
0.748,0.7760749257
0.75,0.7766114199
0.752,0.7778149862
0.754,0.7771545375
0.756,0.7773582887
0.758,0.7786137017
0.76,0.7814675003
0.762,0.7811080377
0.764,0.7804554883
0.766,0.7808105215
0.768,0.7850503384
0.77,0.7833578572
0.772,0.7826237735
0.774,0.7827032927
0.776,0.7842206215
0.778,0.7857028047
0.78,0.7883387196
0.782,0.7855800007
0.784,0.7880673553
0.786,0.7862106838
0.788,0.7870590084
0.79,0.7879872554
0.792,0.786131723
0.794,0.7864940141
0.796,0.7841708572
0.798,0.7848215776
0.8,0.7787220041
0.802,0.7819822197
0.804,0.7780930662
0.806,0.7773852309
0.808,0.7815603941
0.81,0.7798031441
0.812,0.7793614847
0.814,0.7779979072
0.816,0.778107405
0.818,0.7800011701
0.82,0.7800474837
0.822,0.7795935733
0.824,0.7812528703
0.826,0.7850672912
0.828,0.7806320657
0.83,0.78733976
0.832,0.7867245986
0.834,0.7874208473
0.836,0.7897359788
0.838,0.7902707216
0.84,0.7903509828
0.842,0.7920935315
0.844,0.793086964
0.846,0.7920334819
0.848,0.7977182494
0.85,0.7908157757
0.852,0.7938594707
0.854,0.7920703554
0.856,0.7887575839
0.858,0.7855979703
0.86,0.7877292266
0.862,0.7853188897
0.864,0.7851449427
0.866,0.7833832244
0.868,0.7802928546
0.87,0.7814887325
0.872,0.7767978493
0.874,0.7775456203
0.876,0.7766342644
0.878,0.7783645236
0.88,0.7784841857
0.882,0.7819160612
0.884,0.7813917307
0.886,0.7866815023
0.888,0.7859711554
0.89,0.7918742866
0.892,0.7955355585
0.894,0.799617262
0.896,0.8033820937
0.898,0.8083600566
0.9,0.8121620419
0.902,0.8163309675
0.904,0.8172652689
0.906,0.8200766719
0.908,0.8205399907
0.91,0.8248175298
0.912,0.8197930505
0.914,0.8150119446
0.916,0.8152454434
0.918,0.814645785
0.92,0.8150511396
0.922,0.8057214174
0.924,0.8046840096
0.926,0.7964092942
0.928,0.7927403016
0.93,0.788829288
0.932,0.783106921
0.934,0.7805839446
0.936,0.7791744367
0.938,0.7749009322
0.94,0.780318989
0.942,0.7818330831
0.944,0.7877311056
0.946,0.7977631353
0.948,0.812522101
0.95,0.8241818229
0.952,0.8463660479
0.954,0.8688677574
0.956,0.8953172669
0.958,0.928890232
0.96,0.9577983889
0.962,0.9947379037
0.964,1.0356807073
0.966,1.07780502
0.968,1.1192055128
0.97,1.1676844959
0.972,1.2146717858
0.974,1.2617519047
0.976,1.3130625131
0.978,1.3596613227
0.98,1.4059471225
0.982,1.4495470668
0.984,1.4902313628
0.986,1.5294154554
0.988,1.5640178716
0.99,1.5950127921
0.992,1.6200753941
0.994,1.6402891874
0.996,1.6548962459
0.998,1.663667681
1.0,1.6666666488
