0.0,1.8666666667
0.002,1.8654173474
0.004,1.8616888873
0.006,1.8554516201
0.008,1.8467362259
0.01,1.8361296947
0.012,1.8229804935
0.014,1.8078864123
0.016,1.7905476975
0.018,1.7714191913
0.02,1.7511315625
0.022,1.7280522939
0.024,1.7058742206
0.026,1.681926106
0.028,1.6569397588
0.03,1.632810554
0.032,1.6059376082
0.034,1.582455595
0.036,1.5556467498
0.038,1.5285709581
0.04,1.5017997261
0.042,1.4758995238
0.044,1.454862661
0.046,1.4319477811
0.048,1.4066545918
0.05,1.3854169558
0.052,1.3643918739
0.054,1.343848885
0.056,1.3251736711
0.058,1.307896495
0.06,1.2912079922
0.062,1.2744038851
0.064,1.2621118728
0.066,1.2462189778
0.068,1.2329762293
0.07,1.2239081033
0.072,1.2119502257
0.074,1.2002449035
0.076,1.1906789454
0.078,1.181640679
0.08,1.1768583325
0.082,1.1667464473
0.084,1.1609025903
0.086,1.1546321053
0.088,1.1486598995
0.09,1.1425104553
0.092,1.1357038217
0.094,1.1325660297
0.096,1.1258869468
0.098,1.1200657928
0.1,1.1160065995
0.102,1.111979579
0.104,1.1071743054
0.106,1.1031472273
0.108,1.0994798459
0.11,1.0963924257
0.112,1.0922603074
0.114,1.0891135954
0.116,1.0850424936
0.118,1.0815365701
0.12,1.0769711826
0.122,1.0751435258
0.124,1.0720880071
0.126,1.0684307331
0.128,1.0647098657
0.13,1.0629629511
0.132,1.0606223777
0.134,1.0575177671
0.136,1.0541175694
0.138,1.0518827695
0.14,1.0485223295
0.142,1.0465838218
0.144,1.0444116372
0.146,1.041286286
0.148,1.0399312774
0.15,1.0378657348
0.152,1.0367522076
0.154,1.033797805
0.156,1.0320764338
0.158,1.0302447042
0.16,1.0287262238
0.162,1.0266007703
0.164,1.0258141832
0.166,1.0236598026
0.168,1.0216712763
0.17,1.0207597126
0.172,1.0187016125
0.174,1.017489886
0.176,1.0153095159
0.178,1.0138418581
0.18,1.0134027604
0.182,1.0117576956
0.184,1.0101388956
0.186,1.0087143585
0.188,1.0085054552
0.19,1.0063485343
0.192,1.0048749625
0.194,1.0034951082
0.196,1.0023423854
0.198,1.0020111853
0.2,1.0004958856
0.202,0.9997817284
0.204,0.9978751482
0.206,0.9973588837
0.208,0.995693877
0.21,0.9948009145
